id,last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,twitter_id,facebook,youtube,youtube_id,mastodon,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
10340,Jarman,John,,,,,1915-07-17,M,rep,OK,5,,Republican,,,,,,,,,,,,J000057,591,,,,,405962,,,,4891,John Jarman
10341,Javits,Jacob,Koppel,,,,1904-05-18,M,sen,NY,,3,Republican,,,,,,,,,,,,J000064,1371,,,,,405969,,,,4898,Jacob Javits
10342,Johnson,Albert,Walter,,,,1906-04-17,M,rep,PA,23,,Republican,,,,,,,,,,,,J000115,597,,,,,406016,,,,10598,Albert W. Johnson
10343,Jones,Robert,Emmett,Jr.,,,1912-06-12,M,rep,AL,5,,Democrat,,,,,,,,,,,,J000248,610,,,,,406141,,,,5058,Robert E. Jones Jr.
10344,Karth,Joseph,Edward,,,,1922-08-26,M,rep,MN,4,,Democrat,,,,,,,,,,,,K000014,617,,,,,406186,,,,5098,Joseph Karth
10345,Kluczynski,John,Carl,,,,1896-02-15,M,rep,IL,5,,Democrat,,,,,,,,,,,,K000273,640,,,,,406430,,,,5326,John C. Kluczynski
10346,Landrum,Phillip,Mitchell,,,,1907-09-10,M,rep,GA,9,,Democrat,,,,,,,,,,,,L000054,662,,,,,406563,,,,5436,Phillip M. Landrum
10347,Litton,Jerry,Lon,,,,1937-05-12,M,rep,MO,6,,Democrat,,,,,,,,,,,,L000360,695,,,,,406852,,,,14030,Jerry Litton
10348,Macdonald,Torbert,Hart,,,,1917-06-06,M,rep,MA,7,,Democrat,,,,,,,,,,,,M000005,719,,,,,407035,,,,5873,Torbert Macdonald
10349,Madden,Ray,John,,,,1892-02-25,M,rep,IN,1,,Democrat,,,,,,,,,,,,M000039,723,,,,,407067,,,,5900,Ray Madden
10350,Magnuson,Warren,Grant,,,,1905-04-12,M,sen,WA,,3,Democrat,,,,,,,,,,,,M000053,1388,,,,,407081,,,,5913,Warren Magnuson
10351,McCollister,John,Yetter,,,,1921-06-10,M,rep,NE,2,,Republican,,,,,,,,,,,,M000349,760,,,,,407358,,,,13025,John Y. McCollister
10352,McGovern,George,Stanley,,,,1922-07-19,M,sen,SD,,3,Democrat,,,,,,,,,,,,M000452,1397,,,,,407451,,,,6256,George McGovern
10353,Mezvinsky,Edward,Maurice,,,,1937-01-17,M,rep,IA,1,,Democrat,,,,,,,,,,,,M000686,796,,,,,407671,,,,14036,Edward Mezvinsky
10354,Mills,Wilbur,Daigh,,,,1909-05-24,M,rep,AR,2,,Democrat,,,,,,,,,,,,M000778,810,,,,,407756,,,,6532,Wilbur Mills
10355,Morgan,Robert,Burren,,,,1925-10-05,M,sen,NC,,3,Democrat,,,,,,,,,,,,M000956,1404,,,,,407924,,,,14308,Robert Burren Morgan
10356,Morgan,Thomas,Ellsworth,,,,1906-10-13,M,rep,PA,22,,Democrat,,,,,,,,,,,,M000958,834,,,,,407926,,,,6685,Thomas E. Morgan
10357,Mosher,Charles,Adams,,,,1906-05-07,M,rep,OH,13,,Republican,,,,,,,,,,,,M001031,837,,,,,407998,,,,10539,Charles Adams Mosher
10358,Nelson,Gaylord,Anton,,,,1916-06-04,M,sen,WI,,3,Democrat,,,,,,,,,,,,N000033,1411,,,,,408123,,,,10816,Gaylord Nelson
10359,O’Hara,James,Grant,,,,1925-11-08,M,rep,MI,12,,Democrat,,,,,,,,,,,,O000055,873,,,,,408290,,,,7043,James G. O'Hara
10360,Passman,Otto,Ernest,,,,1900-06-27,M,rep,LA,5,,Democrat,,,,,,,,,,,,P000098,892,,,,,408507,,,,7228,Otto Passman
10361,Patman,John,William Wright,,,,1893-08-06,M,rep,TX,1,,Democrat,,,,,,,,,,,,P000103,895,,,,,408511,,,,7232,Wright Patman
10362,Pettis,Jerry,Lyle,,,,1916-07-18,M,rep,CA,37,,Republican,,,,,,,,,,,,P000272,913,,,,,408672,,,,11038,Jerry Pettis
10363,Randall,William,Joseph,,,,1909-07-16,M,rep,MO,4,,Democrat,,,,,,,,,,,,R000041,943,,,,,409022,,,,7717,William J. Randall
10364,Rees,Thomas,Mankell,,,,1925-03-26,M,rep,CA,23,,Democrat,,,,,,,,,,,,R000134,950,,,,,409113,,,,10790,Thomas M. Rees
10365,Ribicoff,Abraham,Alexander,,,,1910-04-09,M,sen,CT,,3,Democrat,,,,,,,,,,,,R000191,1422,,,,,409167,,,,7847,Abraham Ribicoff
10366,Roush,John,Edward,,,,1920-09-12,M,rep,IN,4,,Democrat,,,,,,,,,,,,R000467,991,,,,,409428,,,,8084,J. Edward Roush
10367,Schneebeli,Herman,Theodore,,,,1907-07-07,M,rep,PA,17,,Republican,,,,,,,,,,,,S000135,1031,,,,,409643,,,,8268,Herman T. Schneebeli
10368,Schweiker,Richard,Schultz,,,,1926-06-01,M,sen,PA,,3,Republican,,,,,,,,,,,,S000159,1431,,,,,409666,,,,10557,Richard Schweiker
10369,Shriver,Garner,E.,,,,1912-07-06,M,rep,KS,4,,Republican,,,,,,,,,,,,S000388,1053,,,,,409882,,,,10559,Garner E. Shriver
10370,Stanton,James,Vincent,,,,1932-02-27,M,rep,OH,20,,Democrat,,,,,,,,,,,,S000803,1100,,,,,410269,,,,13043,James V. Stanton
10371,Steelman,Alan,Watson,,,,1942-03-15,M,rep,TX,5,,Republican,,,,,,,,,,,,S000841,1106,,,,,410305,,,,14054,Alan Steelman
10372,Steiger,Sam,,,,,1929-03-10,M,rep,AZ,3,,Republican,,,,,,,,,,,,S000846,1108,,,,,410310,,,,11050,Sam Steiger
10373,Stephens,Robert,Grier,Jr.,,,1913-08-14,M,rep,GA,10,,Democrat,,,,,,,,,,,,S000860,1111,,,,,410323,,,,10563,Robert Grier Stephens Jr.
10374,Stevenson,Adlai,Ewing,III,,,1930-10-10,M,sen,IL,,3,Democrat,,,,,,,,,,,,S000890,1441,,,,,410351,,,,13102,Adlai Stevenson III
10375,Stone,Richard,Bernard,,Dick,,1928-09-22,M,sen,FL,,3,Democrat,,,,,,,,,,,,S000962,1443,,,,,410421,,,,14309,Richard Stone (politician)
10376,Stuckey,Williamson,Sylvester,Jr.,,,1935-05-25,M,rep,GA,8,,Democrat,,,,,,,,,,,,S001039,1120,,,,,410495,,,,11052,W. S. Stuckey Jr.
10377,Sullivan,Leonor,Kretzer,,,,1902-08-21,F,rep,MO,3,,Democrat,,,,,,,,,,,,S001057,1124,,,,,410511,,,,9072,Leonor Sullivan
10378,Symington,James,Wadsworth,,,,1927-09-28,M,rep,MO,2,,Democrat,,,,,,,,,,,,S001134,1131,,,,,410585,,,,12031,James W. Symington
10379,Talcott,Burt,Lacklen,,,,1920-02-22,M,rep,CA,16,,Republican,,,,,,,,,,,,T000022,1134,,,,,410612,,,,10631,Burt Talcott
10380,Talmadge,Herman,Eugene,,,,1913-08-09,M,sen,GA,,3,Democrat,,,,,,,,,,,,T000035,1446,,,,,410624,,,,9174,Herman Talmadge
10381,Taylor,Roy,Arthur,,,,1910-01-31,M,rep,NC,11,,Democrat,,,,,,,,,,,,T000099,1144,,,,,410682,,,,9230,Roy A. Taylor
10382,Vander Veen,Richard,Franklin,,,,1922-11-26,M,rep,MI,5,,Democrat,,,,,,,,,,,,V000029,1181,,,,,411120,,,,14074,Richard Vander Veen
10383,Vigorito,Joseph,Phillip,,,,1918-11-10,M,rep,PA,24,,Democrat,,,,,,,,,,,,V000098,1187,,,,,411153,,,,10778,Joseph P. Vigorito
10384,Young,Milton,Ruben,,,,1897-12-06,M,sen,ND,,3,Republican,,,,,,,,,,,,Y000047,1458,,,,,411979,,,,10450,Milton Young
10385,du Pont,Pierre,"Samuel, IV",,,,1935-01-22,M,rep,DE,0,,Republican,,,,,,,,,,,,D000558,319,,,,,403617,,,,13014,Pete du Pont
10386,Anderson,Wendell,Richard,,,,1933-02-01,M,sen,MN,,2,Democrat,,,,,,,,,,,,A000202,1273,,,,,400862,,,,14513,Wendell R. Anderson
10387,Allen,Clifford,Robertson,,,,1912-01-06,M,rep,TN,5,,Democrat,,,,,,,,,,,,A000118,12,,,,,400775,,,,14286,Clifford Allen
10388,Ammerman,Joseph,Scofield,,,,1924-07-14,M,rep,PA,23,,Democrat,,,,,,,,,,,,A000177,15,,,,,400832,,,,14401,Joseph S. Ammerman
10389,Badillo,Herman,,,,,1929-08-21,M,rep,NY,21,,Democrat,,,,,,,,,,,,B000025,40,,,,,401030,,,,13004,Herman Badillo
10390,Bergland,Robert,Selmer,,,,1928-07-22,M,rep,MN,7,,Democrat,,,,,,,,,,,,B000408,81,,,,,401396,,,,13007,Robert Bergland
10391,Blouin,Michael,Thomas,,,,1945-11-07,M,rep,IA,2,,Democrat,,,,,,,,,,,,B000567,98,,,,,401540,,,,14207,Mike Blouin
10392,Breckinridge,John,Bayne,,,,1913-11-29,M,rep,KY,6,,Democrat,,,,,,,,,,,,B000788,121,,,,,401745,,,,14006,John B. Breckinridge
10393,Brown,Garry,Eldridge,,,,1923-08-12,M,rep,MI,3,,Republican,,,,,,,,,,,,B000917,133,,,,,401873,,,,11006,Garry E. Brown
10394,Burke,J.,Herbert,,,,1913-01-14,M,rep,FL,12,,Republican,,,,,,,,,,,,B001091,148,,,,,402037,,,,11007,J. Herbert Burke
10395,Burke,James,Anthony,,,,1910-03-30,M,rep,MA,11,,Democrat,,,,,,,,,,,,B001092,149,,,,,402038,,,,1265,James A. Burke (Massachusetts politician)
10396,Burke,Yvonne,Brathwaite,,,,1932-10-05,F,rep,CA,28,,Democrat,,,,,,,,,,,,B001102,150,,,,,402047,,,,14008,Yvonne Brathwaite Burke
10397,Burleson,Omar,Truman,,,,1906-03-19,M,rep,TX,17,,Democrat,,,,,,,,,,,,B001111,151,,,,,402056,,,,1282,Omar Burleson
10398,Byrd,Harry,Flood,Jr.,,,1914-12-20,M,sen,VA,,1,Independent,,,,,,,,,,,,B001209,1300,,,,,402149,,,,10802,Harry F. Byrd Jr.
10399,Byron,Goodloe,Edgar,,,,1929-06-22,M,rep,MD,6,,Democrat,,,,,,,,,,,,B001221,163,,,,,402160,,,,13008,Goodloe Byron
10400,Cannon,Howard,Walter,,,,1912-01-26,M,sen,NV,,1,Democrat,,,,,,,,,,,,C000120,1301,,,,,402271,,,,1482,Howard Cannon
10401,Caputo,Bruce,Faulkner,,,,1943-08-07,M,rep,NY,23,,Republican,,,,,,,,,,,,C000137,173,,,,,402287,,,,14408,Bruce F. Caputo
10402,Carney,Charles,Joseph,,,,1913-04-17,M,rep,OH,19,,Democrat,,,,,,,,,,,,C000164,177,,,,,402312,,,,12044,Charles J. Carney
10403,Cederberg,Elford,Albin,,,,1918-03-06,M,rep,MI,10,,Republican,,,,,,,,,,,,C000263,185,,,,,402407,,,,1610,Elford Albin Cederberg
10404,Clawson,Delwin,Morgan,,,,1914-01-11,M,rep,CA,33,,Republican,,,,,,,,,,,,C000476,202,,,,,402614,,,,10580,Del M. Clawson
10405,Cornell,Robert,John,,,,1919-12-16,M,rep,WI,8,,Democrat,,,,,,,,,,,,C000782,235,,,,,402902,,,,14211,Robert John Cornell
10406,Cornwell,David,Lance,,,,1945-06-14,M,rep,IN,8,,Democrat,,,,,,,,,,,,C000787,236,,,,,402907,,,,14412,David L. Cornwell
10407,Cunningham,John,Edward,III,,,1931-03-27,M,rep,WA,7,,Republican,,,,,,,,,,,,C000992,257,,,,,403100,,,,14468,John E. Cunningham
10408,Delaney,James,Joseph,,,,1901-03-19,M,rep,NY,9,,Democrat,,,,,,,,,,,,D000211,280,,,,,403355,,,,2476,James J. Delaney
10409,Dent,John,Herman,,,,1908-03-10,M,rep,PA,21,,Democrat,,,,,,,,,,,,D000255,288,,,,,403393,,,,2513,John Herman Dent
10410,Eilberg,Joshua,,,,,1921-02-12,M,rep,PA,4,,Democrat,,,,,,,,,,,,E000096,341,,,,,403787,,,,11014,Joshua Eilberg
10411,Evans,Frank,Edward,,,,1923-09-06,M,rep,CO,3,,Democrat,,,,,,,,,,,,E000240,360,,,,,403924,,,,10723,Frank Evans (politician)
10412,Flowers,Walter,,,,,1933-04-12,M,rep,AL,7,,Democrat,,,,,,,,,,,,F000218,393,,,,,404173,,,,12014,Walter Flowers
10413,Flynt,John,James,Jr.,,,1914-11-08,M,rep,GA,6,,Democrat,,,,,,,,,,,,F000229,394,,,,,404184,,,,3242,John Flynt
10414,Fraser,Donald,MacKay,,,,1924-02-20,M,rep,MN,5,,Democrat,,,,,,,,,,,,F000350,411,,,,,404297,,,,10585,Donald M. Fraser
10415,Frey,Louis,,Jr.,,,1934-01-11,M,rep,FL,9,,Republican,,,,,,,,,,,,F000381,416,,,,,404326,,,,12015,Louis Frey Jr.
10416,Gammage,Robert,Alton,,,,1938-03-13,M,rep,TX,22,,Democrat,,,,,,,,,,,,G000036,427,,,,,404412,,,,14420,Robert Gammage
10417,Hannaford,Mark,Warren,,,,1925-02-07,M,rep,CA,34,,Democrat,,,,,,,,,,,,H000166,495,,,,,405048,,,,14229,Mark W. Hannaford
10418,Harrington,Michael,Joseph,,,,1936-09-02,M,rep,MA,6,,Democrat,,,,,,,,,,,,H000230,503,,,,,405108,,,,12040,Michael J. Harrington
10419,Hayakawa,Samuel,Ichiye,,,,1906-07-18,M,sen,CA,,1,Republican,,,,,,,,,,,,H000384,1356,,,,,405252,,,,14504,S. I. Hayakawa
10420,Hodges,Kaneaster,,Jr.,,,1938-08-20,M,sen,AR,,2,Democrat,,,,,,,,,,,,H000675,1360,,,,,405529,,,,14514,Kaneaster Hodges Jr.
10421,Humphrey,Hubert,Horatio,Jr.,,,1911-05-27,M,sen,MN,,1,Democrat,,,,,,,,,,,,H000953,1366,,,,,405797,,,,4728,Hubert Humphrey
10422,Jordan,Barbara,Charline,,,,1936-02-21,F,rep,TX,18,,Democrat,,,,,,,,,,,,J000266,614,,,,,406158,,,,14027,Barbara Jordan
10423,Ketchum,William,Matthew,,,,1921-09-02,M,rep,CA,18,,Republican,,,,,,,,,,,,K000153,629,,,,,406317,,,,14028,William M. Ketchum
10424,Keys,Martha,Elizabeth,,,,1930-08-10,F,rep,KS,2,,Democrat,,,,,,,,,,,,K000162,630,,,,,406326,,,,14244,Martha Keys
10425,Koch,Edward,Irving,,,,1924-12-12,M,rep,NY,18,,Democrat,,,,,,,,,,,,K000302,643,,,,,406458,,,,12019,Ed Koch
10426,Krebs,John,Hans,,,,1926-12-17,M,rep,CA,17,,Democrat,,,,,,,,,,,,K000325,651,,,,,406479,,,,14246,John Hans Krebs
10427,LeFante,Joseph,Anthony,,,,1928-09-08,M,rep,NJ,14,,Democrat,,,,,,,,,,,,L000561,677,,,,,406715,,,,14433,Joseph A. LeFante
10428,Leggett,Robert,Louis,,,,1926-07-26,M,rep,CA,4,,Democrat,,,,,,,,,,,,L000221,678,,,,,406725,,,,10599,Robert Leggett
10429,Mahon,George,Herman,,,,1900-09-22,M,rep,TX,19,,Democrat,,,,,,,,,,,,M000065,726,,,,,407093,,,,5924,George H. Mahon
10430,Mann,James,Robert,,,,1920-04-27,M,rep,SC,4,,Democrat,,,,,,,,,,,,M000105,731,,,,,407129,,,,12023,James Mann (South Carolina politician)
10431,McFall,John,Joseph,,,,1918-02-20,M,rep,CA,14,,Democrat,,,,,,,,,,,,M000436,770,,,,,407436,,,,6240,John J. McFall
10432,Meeds,Lloyd,,,,,1927-12-11,M,rep,WA,2,,Democrat,,,,,,,,,,,,M000626,787,,,,,407615,,,,10756,Lloyd Meeds
10433,Metcalfe,Ralph,Harold,,,,1910-05-29,M,rep,IL,1,,Democrat,,,,,,,,,,,,M000675,793,,,,,407660,,,,13030,Ralph Metcalfe
10434,Meyner,Helen,Stevenson,,,,1929-03-05,F,rep,NJ,13,,Democrat,,,,,,,,,,,,M000685,795,,,,,407670,,,,14255,Helen Stevenson Meyner
10435,Milford,Dale,,,,,1926-02-18,M,rep,TX,24,,Democrat,,,,,,,,,,,,M000708,804,,,,,407691,,,,14037,Dale Milford
10436,Moss,John,Emerson,,,,1915-04-13,M,rep,CA,3,,Democrat,,,,,,,,,,,,M001035,838,,,,,408002,,,,6756,John E. Moss
10437,Muskie,Edmund,Sixtus,,,,1914-03-28,M,sen,ME,,1,Democrat,,,,,,,,,,,,M001121,1410,,,,,408083,,,,6831,Edmund Muskie
10438,Myers,Gary,Arthur,,,,1937-08-16,M,rep,PA,25,,Republican,,,,,,,,,,,,M001128,846,,,,,408090,,,,14261,Gary A. Myers
10439,Nix,Robert,Nelson Cornelius,Sr.,,,1898-08-09,M,rep,PA,2,,Democrat,,,,,,,,,,,,N000113,866,,,,,408197,,,,6936,Robert N. C. Nix Sr.
10440,Pattison,Edward,Worthington,,,,1932-04-29,M,rep,NY,29,,Democrat,,,,,,,,,,,,P000134,899,,,,,408540,,,,14267,Edward W. Pattison
10441,Pettis,Shirley,Neil,,,,1924-07-12,F,rep,CA,37,,Republican,,,,,,,,,,,,P000273,914,,,,,408673,,,,14287,Shirley Neil Pettis
10442,Pike,Otis,Grey,,,,1921-08-31,M,rep,NY,1,,Democrat,,,,,,,,,,,,P000348,918,,,,,408745,,,,10545,Otis G. Pike
10443,Poage,William,Robert,,,,1899-12-28,M,rep,TX,11,,Democrat,,,,,,,,,,,,P000398,919,,,,,408791,,,,7498,William R. Poage
10444,Quie,Albert,Harold,,,,1923-09-18,M,rep,MN,1,,Republican,,,,,,,,,,,,Q000010,936,,,,,408973,,,,7671,Al Quie
10445,Risenhoover,Theodore,Marshall,,,,1934-11-03,M,rep,OK,2,,Democrat,,,,,,,,,,,,R000268,964,,,,,409242,,,,14270,Ted Risenhoover
10446,Rogers,Paul,Grant,,,,1921-06-04,M,rep,FL,11,,Democrat,,,,,,,,,,,,R000401,978,,,,,409368,,,,8032,Paul Rogers (politician)
10447,Roncalio,Teno,,,,,1916-03-23,M,rep,WY,0,,Democrat,,,,,,,,,,,,R000421,981,,,,,409386,,,,10766,Teno Roncalio
10448,Rooney,Frederick,Bernard,,,,1925-11-06,M,rep,PA,15,,Democrat,,,,,,,,,,,,R000423,983,,,,,409388,,,,10620,Fred B. Rooney
10449,Ruppe,Philip,Edward,,,,1926-09-29,M,rep,MI,11,,Republican,,,,,,,,,,,,R000512,1002,,,,,409471,,,,11045,Philip Ruppe
10450,Ryan,Leo,Joseph,,,,1925-05-05,M,rep,CA,11,,Democrat,,,,,,,,,,,,R000558,1006,,,,,409514,,,,14049,Leo Ryan
10451,Sarasin,Ronald,Arthur,,,,1934-12-31,M,rep,CT,5,,Republican,,,,,,,,,,,,S000062,1016,,,,,409575,,,,14050,Ronald A. Sarasin
10452,Schmitt,Harrison,Hagan,,,,1935-07-03,M,sen,NM,,1,Republican,,,,,,,,,,,,S000132,1430,,,,,409640,,,,14510,Harrison Schmitt
10453,Shipley,George,Edward,,,,1927-04-21,M,rep,IL,22,,Democrat,,,,,,,,,,,,S000367,1051,,,,,409861,,,,8474,George E. Shipley
10454,Sikes,Robert,Lee Fulton,,,,1906-06-03,M,rep,FL,1,,Democrat,,,,,,,,,,,,S000406,1056,,,,,409900,,,,8507,Bob Sikes
10455,Sisk,Bernice,Frederic,,,,1910-12-14,M,rep,CA,15,,Democrat,,,,,,,,,,,,S000454,1061,,,,,409946,,,,8549,B. F. Sisk
10456,Skubitz,Joe,,,,,1906-05-06,M,rep,KS,5,,Republican,,,,,,,,,,,,S000472,1065,,,,,409962,,,,10625,Joe Skubitz
10457,Steers,Newton,Ivan,Jr.,,,1917-01-13,M,rep,MD,8,,Republican,,,,,,,,,,,,S000844,1107,,,,,410308,,,,14452,Newton Steers
10458,Steiger,William,Albert,,,,1938-05-15,M,rep,WI,6,,Republican,,,,,,,,,,,,S000847,1109,,,,,410311,,,,11051,William A. Steiger
10459,Teague,Olin,Earl,,,,1910-04-06,M,rep,TX,6,,Democrat,,,,,,,,,,,,T000110,1146,,,,,410692,,,,9241,Olin E. Teague
10460,Thone,Charles,,,,,1924-01-04,M,rep,NE,1,,Republican,,,,,,,,,,,,T000234,1154,,,,,410813,,,,13045,Charles Thone
10461,Tonry,Richard,Alvin,,,,1935-06-25,M,rep,LA,1,,Democrat,,,,,,,,,,,,T000310,1160,,,,,410883,,,,14455,Richard A. Tonry
10462,Tucker,James,(Jim) Guy,Jr.,,,1943-06-13,M,rep,AR,2,,Democrat,,,,,,,,,,,,T000400,1171,,,,,410969,,,,14457,Jim Guy Tucker
10463,Waggonner,Joseph,David,Jr.,,,1918-09-07,M,rep,LA,4,,Democrat,,,,,,,,,,,,W000018,1191,,,,,411197,,,,10567,Joe Waggonner
10464,Walsh,William,Francis,,,,1912-07-11,M,rep,NY,33,,Republican,,,,,,,,,,,,W000107,1198,,,,,411285,,,,14061,William F. Walsh
10465,Whalen,Charles,William,Jr.,,,1920-07-31,M,rep,OH,3,,Republican,,,,,,,,,,,,W000317,1217,,,,,411479,,,,11054,Charles W. Whalen Jr.
10466,Wiggins,Charles,Edward,,,,1927-12-03,M,rep,CA,39,,Republican,,,,,,,,,,,,W000448,1228,,,,,411605,,,,11055,Charles E. Wiggins
10467,Williams,Harrison,Arlington,Jr.,,,1919-12-10,M,sen,NJ,,1,Democrat,,,,,,,,,,,,W000502,1455,,,,,411659,,,,10147,Harrison A. Williams
10468,Young,Andrew,Jackson,Jr.,,,1932-03-12,M,rep,GA,5,,Democrat,,,,,,,,,,,,Y000028,1254,,,,,411962,,,,14063,Andrew Young
10469,Young,John,Andrew,,,,1916-11-10,M,rep,TX,14,,Democrat,,,,,,,,,,,,Y000043,1258,,,,,411975,,,,10446,John Andrew Young
10470,Allen,Maryon,Pittman,,,,1925-11-30,F,sen,AL,,3,Democrat,,,,,,,,,,,,A000139,1272,,,,,400795,,,,14517,Maryon Pittman Allen
10471,Hatfield,Paul,Gerhart,,,,1928-04-29,M,sen,MT,,2,Democrat,,,,,,,,,,,,H000344,1353,,,,,405213,,,,14515,Paul G. Hatfield
10472,Humphrey,Muriel,Buck,,,,1912-02-20,F,sen,MN,,1,Democrat,,,,,,,,,,,,H000956,1367,,,,,405800,,,,14516,Muriel Humphrey Brown
10473,Stewart,Donald,Wilbur,,,,1940-02-08,M,sen,AL,,3,Democrat,,,,,,,,,,,,S000907,1442,,,,,410368,,,,14711,Donald Stewart (Alabama politician)
10474,Ambro,Jerome,Anthony,Jr.,,,1928-06-27,M,rep,NY,3,,Democrat,,,,,,,,,,,,A000170,14,,,,,400825,,,,14200,Jerome Ambro
10475,Anderson,John,Bayard,,,,1922-02-15,M,rep,IL,16,,Republican,,,,,,,,,,,,A000195,17,,,,,400850,,,,10501,John B. Anderson
10476,Ashley,Thomas,Ludlow,,,,1923-01-11,M,rep,OH,9,,Democrat,,,,,,,,,,,,A000222,32,,,,,400959,,,,267,Thomas L. Ashley
10477,Baker,Howard,Henry,Jr.,,,1925-11-15,M,sen,TN,,2,Republican,,,,,,,,,,,,B000063,1275,,,,,401067,,,,11200,Howard Baker
10478,Baldus,Alvin,James,,,,1926-04-27,M,rep,WI,3,,Democrat,,,,,,,,,,,,B000083,49,,,,,401085,,,,14202,Alvin Baldus
10479,Bauman,Robert,Edmund,,,,1937-04-04,M,rep,MD,1,,Republican,,,,,,,,,,,,B000244,67,,,,,401238,,,,14069,Robert Bauman
10480,Beard,Edward,Peter,,,,1940-01-20,M,rep,RI,2,,Democrat,,,,,,,,,,,,B000279,68,,,,,401273,,,,14204,Edward Beard
10481,Brademas,John,,,,,1927-03-02,M,rep,IN,3,,Democrat,,,,,,,,,,,,B000736,117,,,,,401696,,,,948,John Brademas
10482,Buchanan,John,Hall,Jr.,,,1928-03-19,M,rep,AL,6,,Republican,,,,,,,,,,,,B001008,143,,,,,401958,,,,10706,John Hall Buchanan Jr.
10483,Burlison,William,Dean,,,,1931-03-15,M,rep,MO,10,,Democrat,,,,,,,,,,,,B001113,152,,,,,402058,,,,12004,Bill Burlison
10484,Carter,Tim,Lee,,,,1910-09-02,M,rep,KY,5,,Republican,,,,,,,,,,,,C000201,181,,,,,402347,,,,10710,Tim Lee Carter
10485,Cavanaugh,John,Joseph,,,,1945-08-01,M,rep,NE,2,,Democrat,,,,,,,,,,,,C000261,184,,,,,402405,,,,14409,John Joseph Cavanaugh III
10486,Cleveland,James,Colgate,,,,1920-06-13,M,rep,NH,2,,Republican,,,,,,,,,,,,C000512,206,,,,,402647,,,,10581,James Colgate Cleveland
10487,Corman,James,Charles,,,,1920-10-20,M,rep,CA,21,,Democrat,,,,,,,,,,,,C000780,234,,,,,402900,,,,10511,James C. Corman
10488,Davis,Mendel,Jackson,,,,1942-10-23,M,rep,SC,1,,Democrat,,,,,,,,,,,,D000125,272,,,,,403260,,,,13048,Mendel Jackson Davis
10489,Devine,Samuel,Leeper,,,,1915-12-21,M,rep,OH,12,,Republican,,,,,,,,,,,,D000279,292,,,,,403411,,,,2533,Samuel L. Devine
10490,Diggs,Charles,Coles,Jr.,,,1922-12-02,M,rep,MI,13,,Democrat,,,,,,,,,,,,D000344,298,,,,,403462,,,,2594,Charles Diggs
10491,Drinan,Robert,Frederick,,,,1920-11-15,M,rep,MA,4,,Democrat,,,,,,,,,,,,D000499,318,,,,,403606,,,,13013,Robert Drinan
10492,Duncan,Robert,Blackford,,,,1920-12-04,M,rep,OR,3,,Democrat,,,,,,,,,,,,D000537,323,,,,,403644,,,,10582,Robert B. Duncan
10493,Eckhardt,Robert,Christian,,,,1913-07-16,M,rep,TX,8,,Democrat,,,,,,,,,,,,E000035,333,,,,,403730,,,,11013,Bob Eckhardt
10494,Evans,Melvin,Herbert,,,,1917-08-07,M,rep,VI,0,,Republican,,,,,,,,,,,,E000254,362,,,,,403936,,,,,Melvin H. Evans
10495,Fisher,Joseph,Lyman,,,,1914-01-11,M,rep,VA,10,,Democrat,,,,,,,,,,,,F000151,385,,,,,404106,,,,14215,Joseph L. Fisher
10496,Flood,Daniel,John,,,,1903-11-26,M,rep,PA,11,,Democrat,,,,,,,,,,,,F000209,391,,,,,404164,,,,3224,Daniel Flood
10497,Giaimo,Robert,Nicholas,,,,1919-10-15,M,rep,CT,3,,Democrat,,,,,,,,,,,,G000151,436,,,,,404519,,,,3553,Robert Giaimo
10498,Gudger,Vonno,Lamar,Jr.,,,1919-04-30,M,rep,NC,11,,Democrat,,,,,,,,,,,,G000515,475,,,,,404860,,,,14424,V. Lamar Gudger
10499,Hanley,James,Michael,,,,1920-07-19,M,rep,NY,32,,Democrat,,,,,,,,,,,,H000158,493,,,,,405040,,,,10733,James M. Hanley
10500,Harris,Herbert,Eugene,II,,,1926-04-14,M,rep,VA,8,,Democrat,,,,,,,,,,,,H000241,505,,,,,405119,,,,14231,Herbert Harris
10501,Harsha,William,Howard,,,,1921-01-01,M,rep,OH,6,,Republican,,,,,,,,,,,,H000281,507,,,,,405155,,,,10525,Bill Harsha
10502,Holtzman,Elizabeth,,,,,1941-08-11,F,rep,NY,16,,Democrat,,,,,,,,,,,,H000752,556,,,,,405603,,,,14022,Elizabeth Holtzman
10503,Huddleston,Walter,Darlington,,Dee,,1926-04-15,M,sen,KY,,2,Democrat,,,,,,,,,,,,H000905,1363,,,,,405751,,,,14106,Walter Dee Huddleston
10504,Hutchinson,John,Guiher,,,,,M,rep,WV,3,,Democrat,,,,,,,,,,,,H001013,577,,,,,405853,,,,14680,John G. Hutchinson
10505,Ichord,Richard,Howard,II,,,1926-06-27,M,rep,MO,8,,Democrat,,,,,,,,,,,,I000001,581,,,,,405863,,,,10528,Richard Howard Ichord Jr.
10506,Jenrette,John,Wilson,Jr.,,,1936-05-19,M,rep,SC,6,,Democrat,,,,,,,,,,,,J000099,596,,,,,406001,,,,14241,John Jenrette
